solver,r,c,comp,time,sing_values
randomized,80000,400,16,0.564673662185669,"[8734.136129082159, 8727.176794339915, 8720.581799695534, 8707.58323036496, 8703.486455568454, 8698.682611585979, 8691.48430255326, 8164.66683322675, 0.848939369966117, 0.8469040521852266, 0.8447922041487126, 0.8438206977640279, 0.8426602812877946, 0.8422039879785412, 0.8415140241703355, 0.8402236416992284]"
randomized,100000,400,16,0.7107650756835937,"[9698.844424190058, 9692.287551328516, 9682.997047209397, 9675.955154755535, 9667.07934512107, 9666.052290808839, 9656.612295894254, 9120.512794209435, 0.9432330300351296, 0.9419045618131326, 0.9396327372040457, 0.9385398254280557, 0.937762086113664, 0.9364942858462922, 0.9347709225983402, 0.9340345668613239]"
randomized,50000,800,14,0.5983147144317627,"[7262.907200866195, 7249.008113685057, 7236.840715427942, 7235.245987943121, 7233.977665684415, 7224.430002211237, 7217.31594308821, 7215.210382586327, 7212.6917152011765, 7209.525351045774, 7203.301983597414, 7198.689892810972, 7197.036163031149, 7193.982040868218]"
randomized,90000,700,18,1.0504079580307006,"[9426.6833826884, 9411.025695294613, 9402.509238513905, 9396.685111739025, 9390.20476466487, 9386.519165439326, 9381.363128077415, 9375.6710683397, 9368.47796310759, 9364.34186366926, 9361.73812090785, 9352.187449702778, 9347.969084122522, 8668.69395810178, 0.9096527223746332, 0.9081492116114825, 0.9069139276027851, 0.9049945745000153]"
randomized,60000,1000,12,0.8560697793960571,"[7974.902431822375, 7966.103397670497, 7959.755336406293, 7954.815079481631, 7943.201927764341, 7937.160391530107, 7936.480684974621, 7931.669996094151, 7928.961667048944, 7923.49272244347, 7918.738917516345, 7914.641571086414]"
randomized,50000,400,14,0.3299055337905884,"[7023.240887143895, 7011.783543380199, 7006.778747814389, 7002.021523074151, 6992.814576475403, 6990.696883882016, 6984.95407915223, 6449.513617680089, 0.6812606126490645, 0.6803831107772883, 0.6794793324793434, 0.6779275890978226, 0.6764357948518338, 0.6754184620189045]"
randomized,80000,500,1,0.5597246646881103,[8794.72460871516]
full,40000,300,6,0.4270646810531616,"[6272.033780190407, 6255.831413580092, 6239.263767583065, 6237.491981609832, 6228.951362406376, 5758.676727920889]"
full,50000,800,16,2.1807043075561525,"[7262.90720086619, 7249.008113685047, 7236.8407154279375, 7235.24598794312, 7233.977665684417, 7224.430002211232, 7217.315943088205, 7215.210382586324, 7212.6917152011765, 7209.525351045771, 7203.301983597416, 7198.689892810963, 7197.036163031144, 7193.982040868213, 7187.5011211256115, 6437.738436454005]"
full,60000,700,12,2.1465184688568115,"[7836.900355013437, 7826.715032875993, 7811.6374716673345, 7805.644198362285, 7796.594776094412, 7794.7036288695035, 7790.641688568128, 7787.351270397873, 7781.307142457067, 7775.80701053599, 7764.810701974401, 7759.36524053783]"
full,90000,400,8,1.7249408483505249,"[9229.563227149063, 9224.186191252913, 9214.30716805974, 9200.697369125846, 9195.627862739615, 9188.976372487772, 9187.012217502528, 8660.403712612997]"
full,60000,800,2,2.7018226623535155,"[7876.686704502922, 7865.644194628679]"
randomized,70000,700,16,0.8007344484329224,"[8399.062893533635, 8390.406369560142, 8380.488630532782, 8378.000664458865, 8367.37218574884, 8359.128899446456, 8354.432049314279, 8347.0092706596, 8344.033114393054, 8335.522298368582, 8331.792807202408, 8327.218845739995, 8326.221493349018, 7651.373088681086, 0.8076976746938763, 0.8056138428356734]"
full,40000,100,18,0.136409306526184,"[6039.098020753723, 5789.87598269765, 0.6030096734890774, 0.6026781167867992, 0.6016610784253577, 0.6012628316784091, 0.5997870511225989, 0.5993729266551404, 0.5986962077722277, 0.5980775147381235, 0.597779535503764, 0.59589152100492, 0.5953183510654182, 0.5951706748373189, 0.594730485844948, 0.5941183051737255, 0.5933055560223998, 0.5930053995375303]"
randomized,60000,300,4,0.2632021903991699,"[7565.795770325887, 7557.447410026405, 7539.650496459409, 7529.2229968402835]"
randomized,70000,100,1,0.1245156526565551,[7913.004333847333]
randomized,70000,800,2,0.7602530956268311,"[8441.798296632738, 8428.132634007989]"
full,70000,100,4,0.4181189775466919,"[7913.004333847332, 7675.890168364743, 0.7898454202854596, 0.7894327680071884]"
randomized,10000,500,6,0.0794311761856079,"[3528.7172128009174, 3521.5511792980847, 3505.299495122646, 3503.1753912950408, 3498.208892237976, 3490.699237135171]"
full,70000,600,14,2.070937371253968,"[8330.444667979971, 8328.218174116986, 8315.565988528335, 8309.285502206083, 8308.090174445531, 8294.706248068424, 8290.745084909224, 8289.324091308723, 8286.423547563105, 8282.35670573821, 8277.904501826482, 7609.885710585564, 0.8273408936544009, 0.8269537697405727]"
full,90000,900,4,4.630554604530334,"[9518.013022238341, 9509.18770441229, 9503.81091100227, 9494.286403637738]"
full,90000,1000,2,5.6291923999786375,"[9568.277268264252, 9554.080128250931]"
randomized,10000,700,4,0.1257818698883056,"[3649.9823830637188, 3627.4541202032483, 3621.114862379676, 3616.48217623941]"
randomized,70000,200,2,0.212367820739746,"[8035.560651205277, 8023.4008620307895]"
randomized,60000,500,8,0.441493821144104,"[7706.044897650081, 7698.838713026318, 7688.594319921295, 7676.809665971407, 7669.651204694843, 7667.793537033347, 7664.467490101184, 7655.621516743654]"
full,60000,700,20,2.134326887130737,"[7836.900355013437, 7826.715032875993, 7811.6374716673345, 7805.644198362285, 7796.594776094412, 7794.7036288695035, 7790.641688568128, 7787.351270397873, 7781.307142457067, 7775.80701053599, 7764.810701974401, 7759.36524053783, 7755.926248806615, 7073.510971594254, 0.7752281019780948, 0.7749673033893486, 0.7745432162482006, 0.7743792169170765, 0.7740501952589461, 0.7733080045116536]"
randomized,60000,700,12,0.6556386470794677,"[7836.900355013436, 7826.715032875986, 7811.637471667326, 7805.644198362284, 7796.5947760944255, 7794.703628869501, 7790.641688568123, 7787.351270397881, 7781.30714245707, 7775.80701053598, 7764.810701974397, 7759.3652405378325]"
full,40000,500,1,0.8290290594100952,[6411.968297986344]
randomized,50000,1000,16,0.7487013578414917,"[7369.3111787436665, 7347.510291245426, 7345.3606041513085, 7342.854177021497, 7336.6176656278985, 7334.135696500488, 7323.709892478192, 7317.998086611717, 7310.599986767161, 7305.2558517639145, 7302.284995824451, 7298.48550909199, 7297.89062682855, 7293.5322699893495, 7292.199311879485, 7283.710003610032]"
randomized,50000,700,16,0.5709796905517578,"[7225.1467840898995, 7200.124670915722, 7195.245158238563, 7186.968824517919, 7185.450533596508, 7175.6908961390245, 7167.513329754208, 7163.117814157019, 7159.150422233935, 7155.3790363778935, 7151.36897450834, 7147.929675500769, 7144.2934556797045, 6459.240421237954, 0.695412903015773, 0.6932946107785483]"
full,40000,100,20,0.1453426599502563,"[6039.098020753723, 5789.87598269765, 0.6030096734890774, 0.6026781167867992, 0.6016610784253577, 0.6012628316784091, 0.5997870511225989, 0.5993729266551404, 0.5986962077722277, 0.5980775147381235, 0.597779535503764, 0.59589152100492, 0.5953183510654182, 0.5951706748373189, 0.594730485844948, 0.5941183051737255, 0.5933055560223998, 0.5930053995375303, 0.5927803751423726, 0.591885439056459]"
randomized,80000,300,16,0.44721360206604,"[8661.952394441576, 8646.682866489073, 8641.094407741773, 8628.396916693102, 8624.59327070511, 8147.841025662815, 0.8449517353197229, 0.8434288411990223, 0.8416750900439046, 0.8397845168394105, 0.839111618956889, 0.8376404328927053, 0.8373181715490396, 0.8354631678265103, 0.8349048593207751, 0.8340716403381465]"
randomized,100000,200,14,0.4236443758010864,"[9520.870530371214, 9514.966097632707, 9501.63537746241, 9116.746358934233, 0.9347071804189608, 0.9338574627565056, 0.9321644812434762, 0.9304189893462993, 0.9289787688007397, 0.9278444449266748, 0.9266573667255713, 0.9256711655990869, 0.9239235642875047, 0.9231347761031204]"
full,20000,500,8,0.4142061710357666,"[4716.999064296405, 4708.638486998779, 4698.771192054108, 4696.939928542357, 4684.755600146228, 4677.638157842509, 4671.750009569895, 4669.2087085179355]"
full,40000,600,4,1.0835445404052737,"[6470.037142115205, 6459.687434836086, 6456.657269956011, 6453.463913215236]"
randomized,90000,800,20,1.2116478443145753,"[9471.708486611822, 9459.942172891406, 9455.411569336975, 9446.040979026875, 9443.9078639795, 9436.807568131859, 9427.467743381443, 9422.532214183037, 9419.120789663508, 9413.26106641521, 9406.885410725183, 9401.634514936355, 9400.17912198944, 9399.898223186976, 9394.157341047212, 8637.356507419323, 0.9121042122656101, 0.9109103475929837, 0.9088001315840584, 0.9079303118201474]"
randomized,80000,400,12,0.5136179208755494,"[8734.136129082155, 8727.176794339908, 8720.581799695527, 8707.583230364957, 8703.486455568453, 8698.682611585977, 8691.484302553266, 8164.666833226755, 0.8479652903423051, 0.8452845644248768, 0.8433756823823246, 0.8429212700893312]"
randomized,80000,400,14,0.5421619892120362,"[8734.136129082155, 8727.17679433992, 8720.581799695528, 8707.583230364959, 8703.486455568453, 8698.682611585975, 8691.484302553265, 8164.66683322675, 0.8476158747089628, 0.8473419117921045, 0.8455275831469411, 0.8451751383442293, 0.8435703777204996, 0.842057244139253]"
randomized,10000,200,1,0.0262861967086792,[3288.858870576969]
randomized,20000,100,2,0.031436276435852,"[4370.042744383588, 4100.394200089636]"
randomized,10000,600,14,0.1003958940505981,"[3581.688379953814, 3571.091920669367, 3565.860590505279, 3559.3553298980128, 3549.894997467507, 3549.0861963735874, 3543.604362469262, 3535.499518482372, 3529.157668822858, 3526.1053247809828, 3521.7200730889376, 2892.8506591534683, 0.34404999112079326, 0.3432336983642764]"
randomized,70000,500,4,0.5237822771072388,"[8275.77583908648, 8263.180754907735, 8251.400921319873, 8245.54084256334]"
full,80000,300,2,1.0436259508132937,"[8661.95239444158, 8646.682866489064]"
full,20000,800,4,0.8342405796051026,"[4885.549091104875, 4876.06631919358, 4869.117620584574, 4865.023245812144]"
randomized,30000,600,2,0.245401120185852,"[5694.958472211831, 5678.907793510768]"
full,40000,100,1,0.1446438789367675,[6039.098020753723]
full,90000,800,10,4.40769727230072,"[9471.708486611818, 9459.942172891408, 9455.411569336979, 9446.04097902686, 9443.907863979504, 9436.807568131846, 9427.467743381441, 9422.532214183037, 9419.120789663526, 9413.261066415207]"
randomized,40000,900,12,0.5527767419815064,"[6625.6178484655475, 6623.889505259172, 6614.131145610025, 6611.177411886739, 6605.051718871036, 6599.498592538514, 6592.721878461021, 6589.184770148337, 6587.696389136418, 6581.502342812349, 6577.5748500963955, 6574.32661409063]"
full,30000,300,18,0.276555061340332,"[5500.387885198708, 5481.134974697214, 5473.435163215378, 5465.92945640842, 5456.713415888511, 4991.374458157691, 0.5452411114435641, 0.5441457239972012, 0.5433491963080586, 0.542856102018387, 0.5423105974828746, 0.5415884073729003, 0.5414633946447228, 0.5411880309795434, 0.5405011797294451, 0.5400644855096576, 0.5397227596284643, 0.5393193037817434]"
full,60000,1000,8,3.5269448518753053,"[7974.902431822378, 7966.103397670503, 7959.75533640629, 7954.81507948164, 7943.201927764347, 7937.160391530114, 7936.480684974618, 7931.669996094167]"
full,70000,400,2,1.233747124671936,"[8200.455652131563, 8192.548416846495]"
randomized,20000,900,18,0.2945330619812011,"[4941.214944674221, 4927.561694220761, 4922.236671774441, 4917.950959660205, 4909.128859210945, 4905.950906514545, 4904.149257763532, 4893.334367274961, 4886.709321985084, 4882.932630689245, 4880.367316048462, 4875.845783585084, 4871.2980782385175, 4867.418577116553, 4865.707964502684, 4861.248296804273, 4856.430420254023, 4068.351397157362]"
randomized,70000,800,10,0.8204636335372925,"[8447.265225607714, 8437.835142302318, 8428.483841257137, 8417.470966517652, 8415.719598566835, 8414.5967621019, 8407.091799788792, 8399.04610652644, 8392.72165025011, 8390.315742215604]"
randomized,10000,400,8,0.0631315946578979,"[3446.4302369061, 3440.3076498464666, 3431.6131569399045, 3430.080826683976, 3420.177300870274, 3412.14111560992, 3409.917614675941, 2914.883126838818]"
randomized,80000,200,6,0.3053965330123901,"[8556.959564117291, 8546.090816549078, 8533.30230027588, 8153.314415897174, 0.8364995610343053, 0.8337753530750021]"
randomized,80000,400,1,0.4391216516494751,[8734.136129082155]
randomized,20000,800,18,0.2549317836761474,"[4885.549091104875, 4876.066319193573, 4869.117620584579, 4865.023245812151, 4860.67117380655, 4854.1241449598765, 4847.322411454166, 4842.890847757138, 4836.7492133283895, 4832.408752864033, 4829.13696258373, 4826.88277623492, 4822.311399172395, 4819.991537839941, 4816.633463714116, 4090.832556021235, 0.46842113612971387, 0.46746781122522924]"
full,60000,200,1,0.4996143579483032,[7462.155953247914]
full,90000,1000,4,5.560346531867981,"[9568.277268264252, 9554.080128250931, 9553.197301952749, 9541.8071015918]"
full,80000,400,8,1.4724609851837158,"[8734.136129082148, 8727.17679433991, 8720.581799695525, 8707.583230364959, 8703.486455568458, 8698.68261158598, 8691.484302553265, 8164.666833226752]"
randomized,80000,400,2,0.4463928699493408,"[8734.136129082157, 8727.176794339912]"
randomized,40000,100,4,0.075224494934082,"[6039.098020753726, 5789.875982697652, 0.5936694577785268, 0.590533598942927]"
randomized,80000,700,14,0.8833481550216675,"[8929.394155534503, 8914.937893667382, 8900.592517848392, 8898.42564402333, 8894.712571312253, 8887.388051130489, 8882.849342574631, 8879.950343578315, 8876.196010679569, 8863.382855901904, 8859.947877805222, 8851.710287172458, 8847.74405361783, 8174.287425945171]"
full,70000,900,2,3.473327159881592,"[8498.173101559654, 8490.053722264816]"
full,30000,800,1,1.2584421157836914,[5806.536530433897]
full,100000,500,4,2.5187015771865844,"[9761.627049663288, 9755.274563448365, 9749.08579673816, 9740.190088780964]"
full,40000,1000,14,2.3490875720977784,"[6688.669937843155, 6674.456567001412, 6670.652798920078, 6662.381335086662, 6654.180007955973, 6648.89761974593, 6646.276250638109, 6638.783903040473, 6631.7854061104945, 6628.896627511365, 6626.512663515365, 6615.622703497888, 6612.024153203688, 6610.017654456483]"
full,70000,300,20,0.8806793212890625,"[8136.049712128706, 8124.509213792969, 8106.789712942304, 8099.909482779734, 8094.27058937081, 7609.94305653161, 0.8090630342948535, 0.8087982425944039, 0.807769331677215, 0.8075527846202161, 0.8069477253597793, 0.8063745701053381, 0.8057495204469857, 0.8055125180177863, 0.8049318673958533, 0.8045371687345849, 0.8040499388149253, 0.8034883722240803, 0.8029451593872782, 0.8026287939073202]"
full,10000,900,1,0.5754909992218018,[3749.4381690071004]
full,70000,300,14,0.8862289190292358,"[8136.049712128706, 8124.509213792969, 8106.789712942304, 8099.909482779734, 8094.27058937081, 7609.94305653161, 0.8090630342948535, 0.8087982425944039, 0.807769331677215, 0.8075527846202161, 0.8069477253597793, 0.8063745701053381, 0.8057495204469857, 0.8055125180177863]"
full,30000,400,4,0.4260866403579711,"[5562.591117852819, 5557.485601104819, 5555.713442575876, 5538.068867188144]"
full,20000,400,18,0.2719255685806274,"[4647.130491872221, 4632.074509830502, 4626.709408021867, 4621.1486839967865, 4616.229465517634, 4611.9469121995535, 4606.988004857462, 4099.879433857667, 0.4596875970014105, 0.4590402670047474, 0.45851832290909394, 0.45825250603805, 0.4580916553154173, 0.45741086493414507, 0.4565571022655644, 0.45592426191161634, 0.4556802781841601, 0.45523244539694585]"
randomized,60000,300,6,0.2674689292907715,"[7565.795770325883, 7557.447410026402, 7539.650496459407, 7529.222996840284, 7525.1686923511925, 7053.443313910371]"
full,50000,100,4,0.2465744733810425,"[6717.913307892221, 6473.508019446563, 0.6709002031558696, 0.6708193314371169]"
full,30000,800,6,1.249733328819275,"[5806.536530433897, 5794.366244820105, 5787.119302686786, 5783.280955942352, 5777.557258767933, 5770.651105593489]"
randomized,100000,200,12,0.4366879224777221,"[9520.870530371209, 9514.966097632705, 9501.635377462408, 9116.746358934235, 0.9328732649732008, 0.9319302678549858, 0.9301913524871794, 0.929328057658771, 0.9271192373031585, 0.926265252785238, 0.9257018675358158, 0.9239072636510319]"
full,90000,600,18,2.8045398950576783,"[9349.303436613485, 9338.57785169099, 9330.923911426242, 9324.13417963567, 9323.286685089324, 9318.053017553655, 9314.344031275972, 9311.566385121141, 9309.499837996842, 9300.167488379459, 9297.796819747098, 8621.440893871913, 0.9292378870999647, 0.9287571768074402, 0.9284896109367439, 0.9282698367180118, 0.9276084679968978, 0.9270838894487327]"
randomized,10000,100,1,0.017322039604187,[3160.2583022109775]
randomized,100000,300,2,0.3994389057159423,"[9625.655197757713, 9612.152173788718]"
