solver,r,c,comp,time,sing_values
randomized,10000,900,10,0.6392326354980469,"[36.64758872256036, 36.50715594906249, 36.441638188579745, 36.27115761333512, 36.186909646057124, 36.108240827573205, 35.96857129550102, 35.944884315339515, 35.828128993408825, 35.73112583319449]"
full,60000,200,8,0.6795849800109863,"[74.62527151264513, 74.56975583370604, 74.46637922009303, 74.43914163210208, 74.3393182984912, 74.2906659001154, 74.24142964661918, 74.19537442245054]"
full,100000,300,18,2.351076126098633,"[96.26942675206044, 96.12185998725766, 96.05597870098572, 95.99594897541279, 95.82253218349373, 95.75537056377844, 95.69253357809934, 95.6479657201164, 95.63294115777775, 95.56903813055987, 95.55219235029921, 95.49107905693414, 95.43049820329742, 95.38488036441048, 95.3293914846502, 95.28996173398372, 95.25319825066305, 95.23787066413077]"
randomized,70000,300,8,1.276447296142578,"[79.59737838311563, 79.36909709241269, 79.1361132874718, 79.0710687977476, 78.96235374208361, 78.7595400013066, 78.62393473152156, 78.55724986891327]"
randomized,100000,500,16,1.2136528491973877,"[95.28205167273224, 95.13329910515696, 95.04311930009456, 94.83767107285945, 94.66078372758017, 94.58784272546148, 94.51210695989869, 94.41380335346764, 94.30369280354407, 94.21712721711484, 94.12961941555729, 94.03529189972622, 93.97472666470576, 93.8968895957608, 93.81473338563765, 93.76793909453144]"
full,80000,300,4,2.3074259757995605,"[86.62096891197739, 86.47284920864227, 86.42152971652536, 86.2854614787295]"
randomized,80000,500,2,0.7728784084320068,"[85.41102986887698, 85.23220577479394]"
full,60000,400,8,1.666229248046875,"[76.35562963752658, 76.26196387526467, 76.22275466346846, 76.10452153521351, 76.05116919589648, 76.03849966903904, 75.92611356328707, 75.90036711657878]"
randomized,90000,300,20,1.5674362182617188,"[89.74046685198184, 89.68280383899459, 89.51002515730531, 89.4898242555849, 89.18550108529789, 89.09380841543671, 89.01660812657427, 88.86525087119061, 88.8613085528453, 88.71313186687486, 88.63268833737978, 88.61694741363311, 88.57415221546773, 88.49106959135925, 88.37481688493688, 88.35217319429526, 88.16719750386643, 88.079698022972, 88.05611982891581, 87.99573660556129]"
full,10000,400,20,0.2286555767059326,"[34.466731478179845, 34.40372387146493, 34.31678848174382, 34.300890161617644, 34.21628173300483, 34.12227559071859, 34.102025606640986, 34.040261434563746, 33.95922176707358, 33.905520500965814, 33.8799763596566, 33.81235031545225, 33.74707034829482, 33.71573463740191, 33.65838626002218, 33.63542072723694, 33.61599415551235, 33.549512376143156, 33.53607531074732, 33.478849051558235]"
randomized,40000,800,2,0.7857980728149414,"[63.6329727453223, 63.51142624398258]"
randomized,100000,800,20,2.223585605621338,"[96.82525043930545, 96.60124856388968, 96.42520975038319, 96.30933321729096, 96.26078515544329, 96.1467930959105, 96.13136653456088, 96.06668001737336, 95.93083325697354, 95.8717173067044, 95.70469279520314, 95.58099694914743, 95.51993168565058, 95.46775172603863, 95.30160344039824, 95.25772079827618, 95.13413711046574, 95.12357303816668, 94.9993460441483, 94.95260425201892]"
randomized,50000,400,4,0.5546088218688965,"[68.31801517301565, 68.27070775568727, 68.06214379277488, 67.87913230896838]"
full,60000,200,14,1.2213294506072998,"[74.62527151264513, 74.56975583370604, 74.46637922009303, 74.43914163210208, 74.3393182984912, 74.2906659001154, 74.24142964661918, 74.19537442245054, 74.07976424927202, 74.00538746681018, 73.99877404960927, 73.92643182792926, 73.87644516308835, 73.79025506478249]"
full,60000,600,8,1.8102011680603027,"[77.63373083823627, 77.58162075483389, 77.56596284084878, 77.42123946541797, 77.39574821550198, 77.33376866881383, 77.25495877178929, 77.22722113256881]"
randomized,50000,900,6,1.1071937084197998,"[70.83893099495597, 70.68077658328039, 70.59387346639072, 70.54902235516164, 70.35214819263962, 70.2399567436254]"
randomized,100000,500,10,0.9850075244903564,"[95.15413283277935, 94.93493020204409, 94.80839893940353, 94.79210661111125, 94.64967014262727, 94.59245132271509, 94.4735473756724, 94.43836182459071, 94.29345491424799, 94.22113291470576]"
randomized,50000,600,14,1.1569275856018066,"[69.74479947667238, 69.65033125663815, 69.46076231429952, 69.37361673286415, 69.31992460412592, 69.1676910954999, 69.1467595961075, 68.95382587997806, 68.84609299610088, 68.71170321038942, 68.61415814888407, 68.54805440820236, 68.43711950240599, 68.34033674170463]"
randomized,30000,400,14,0.7634427547454834,"[54.71869949948753, 54.437596563317655, 54.39852126437171, 54.053342484606006, 53.99504275249998, 53.77626132723318, 53.72079900065066, 53.65993495506634, 53.563005252232436, 53.45444865059237, 53.32024081608833, 53.24924088797564, 53.124546687544445, 53.08863879456521]"
randomized,30000,500,4,0.5727822780609131,"[54.794703313468936, 54.54514558442879, 54.44804350213307, 54.40199206967248]"
full,10000,100,1,0.077404499053955,[31.60805481024467]
full,80000,800,6,4.070916414260864,"[89.68361411511323, 89.63874308275993, 89.52275453489968, 89.46956039868172, 89.43483055347514, 89.36104679949254]"
randomized,50000,100,1,0.2433960437774658,[66.11138589547222]
randomized,60000,200,2,0.2586781978607178,"[72.8350115590782, 72.76204099980659]"
full,20000,100,8,0.0937144756317138,"[43.70473805661697, 43.43081226785509, 43.41625776092312, 43.26741135671788, 43.195685387919085, 43.15877370436533, 42.95167289195971, 42.86763592600195]"
randomized,70000,600,20,1.3765983581542969,"[81.39209640869295, 81.21852048595365, 81.08924796518582, 80.95543101004705, 80.89120012855355, 80.69111883822514, 80.60486701676408, 80.54606603571399, 80.43701459317434, 80.33422678391332, 80.27754022370019, 80.13101739917157, 80.08808508698951, 79.9523849025523, 79.88647397674306, 79.82544148279393, 79.80151930853498, 79.76432566359325, 79.75077683882422, 79.68754214661327]"
full,80000,200,18,1.2731480598449707,"[85.5696513726171, 85.46291857812594, 85.33332383991794, 85.28736651645868, 85.2166061765474, 85.19418140942152, 85.11965484895217, 85.06315850924592, 85.03602239265759, 84.9961028060688, 84.94803626947012, 84.85657715931323, 84.79286399636514, 84.72636534261201, 84.68915731632484, 84.67000882595461, 84.62534249966608, 84.55706345918487]"
randomized,60000,400,4,0.8523352146148682,"[74.41793743855436, 74.16634335492924, 74.064504672608, 73.94536993438939]"
randomized,60000,700,6,0.8612391948699951,"[75.97436192022691, 75.78023872226794, 75.70297759669562, 75.6174988615336, 75.51243289221061, 75.29253097820806]"
randomized,40000,200,18,0.8023636341094971,"[60.5793175255648, 60.46562677772319, 60.36067787278498, 60.29587173319018, 60.14959292079905, 60.088823890870216, 60.036932591578314, 59.898250398996844, 59.7913009242799, 59.7487668525988, 59.59602206433638, 59.472393265708355, 59.45082587857729, 59.33143145457707, 59.26013223408238, 59.24633218204083, 59.178319274603446, 59.123504633019046]"
randomized,10000,800,14,0.7508552074432373,"[36.26423528487815, 36.1544951327094, 35.97276173478123, 35.76818097249967, 35.75144518282133, 35.65471266566102, 35.60014251864056, 35.57404957315727, 35.34022610439809, 35.26098342207247, 35.21392370281847, 35.183706321195416, 35.096841185066495, 35.04783559687876]"
randomized,80000,700,20,1.3858778476715088,"[86.96175396658403, 86.7785108924579, 86.70292721563459, 86.5675243270659, 86.43771298431354, 86.31969363589194, 86.13009029752045, 85.98205147244407, 85.93739623593774, 85.88347190482439, 85.85998277671229, 85.74607487828186, 85.69425398930865, 85.5867133218861, 85.47954863645182, 85.37837427901354, 85.29254945675414, 85.25303581866667, 85.18981279811328, 85.03492178753031]"
full,100000,300,14,2.3610916137695312,"[96.26942675206044, 96.12185998725766, 96.05597870098572, 95.99594897541279, 95.82253218349373, 95.75537056377844, 95.69253357809934, 95.6479657201164, 95.63294115777775, 95.56903813055987, 95.55219235029921, 95.49107905693414, 95.43049820329742, 95.38488036441048]"
randomized,90000,100,16,0.7618913650512695,"[88.2609748280834, 88.17831561368583, 88.00871786263389, 87.969844309771, 87.86448201669052, 87.80133928123993, 87.73492239903058, 87.57528159183835, 87.49463264480565, 87.46013169356694, 87.37427860773474, 87.26506781368423, 87.17129009514666, 87.08037456447839, 87.02408834936602, 86.88217150206533]"
randomized,100000,700,18,1.812122106552124,"[96.1818622570053, 96.093323450796, 95.88418525750551, 95.84041102713009, 95.78944000961536, 95.71276132938534, 95.61997771722739, 95.5547830756452, 95.42387250440918, 95.3355992711489, 95.28214309046679, 95.22304086765858, 95.12282955347249, 95.04097189352996, 94.90329219426779, 94.84687527244263, 94.74109384878663, 94.72662820751553]"
full,20000,400,6,0.3074631690979004,"[46.472583479715986, 46.32348726771272, 46.26756047119298, 46.21325269297965, 46.164044486691594, 46.13219158376189]"
full,20000,900,1,1.0919983386993408,[49.41244519155414]
full,30000,900,8,1.5188071727752686,"[58.55942649539469, 58.48507276104098, 58.40499686977695, 58.347898111158564, 58.318126198329196, 58.21645983438527, 58.170486949139566, 58.142381922276726]"
full,50000,600,18,1.5497653484344482,"[71.52439438268104, 71.41795262029349, 71.35777039720156, 71.28351094852056, 71.2296488398956, 71.15635904721253, 71.13518898669055, 71.09988645532405, 71.06181445247827, 70.94218722537394, 70.88876846277219, 70.84654167320186, 70.82439106305306, 70.76853330048804, 70.74590316737037, 70.70551200436353, 70.6203969894577, 70.58999759531224]"
randomized,10000,800,16,0.8599386215209961,"[36.24251066749832, 36.17588121376393, 36.00260398686848, 35.88346331631998, 35.77267529202422, 35.69737696347375, 35.64275039377167, 35.464629957544744, 35.41602737826941, 35.371586720579465, 35.277135014518514, 35.229584477540484, 35.193950802270386, 35.069590897912015, 34.996014545959376, 34.923034065800394]"
full,50000,1000,14,3.077014446258545,"[73.7003659114524, 73.47510854679764, 73.45515732575402, 73.43056694266082, 73.36813599395556, 73.34182538756657, 73.23710158986162, 73.18031406762388, 73.10689401379834, 73.05323220677272, 73.027767508989, 72.98559924440599, 72.97900605378057, 72.9364419834829]"
randomized,60000,400,1,0.9352908134460448,[74.12830200792365]
full,90000,1000,10,5.541249513626099,"[95.68350077229661, 95.54088033460961, 95.53201991579407, 95.41842475880127, 95.36987097510381, 95.33814275909266, 95.27837301546319, 95.21598508453441, 95.16095607528752, 95.15609894655015]"
full,90000,200,6,1.28298020362854,"[90.53704617477803, 90.4213621607812, 90.33719113222436, 90.25403616958054, 90.19908211346501, 90.1436047124619]"
full,50000,700,1,1.8112387657165527,[72.2563395187443]
full,10000,400,10,0.1895444393157959,"[34.466731478179845, 34.40372387146493, 34.31678848174382, 34.300890161617644, 34.21628173300483, 34.12227559071859, 34.102025606640986, 34.040261434563746, 33.95922176707358, 33.905520500965814]"
full,70000,1000,4,4.578585863113403,"[85.36144131660197, 85.29275483481419, 85.27267128294129, 85.23636793148752]"
full,60000,1000,2,3.6951520442962646,"[79.75422597458858, 79.66496940652873]"
randomized,10000,300,18,0.6980617046356201,"[33.2966092782902, 33.018476923487626, 32.9187278924717, 32.87588923995197, 32.77699496971151, 32.71830278495408, 32.64732712154029, 32.58908950789102, 32.44505110870112, 32.43065922378011, 32.29436760096977, 32.25376291323465, 32.195847041222805, 32.13121803471421, 32.01329292553638, 31.93518044293902, 31.859331198050462, 31.74857762218659]"
full,30000,100,4,0.0880537033081054,"[52.723614633058055, 52.649358863222204, 52.558753032969605, 52.49799235525002]"
full,30000,200,12,0.1779336929321289,"[53.9763125836595, 53.942884861983934, 53.728058221422096, 53.66134388807019, 53.63458124879644, 53.50282020012116, 53.49139395010031, 53.43248485373179, 53.3854385137735, 53.29003226070724, 53.249027710624546, 53.20623077460313]"
randomized,70000,500,14,1.0831255912780762,"[80.70449363576407, 80.60250720158497, 80.51760892666164, 80.31722220308222, 80.18069683177636, 80.00156927486728, 79.96138633221442, 79.9029046190873, 79.66927623432971, 79.51101499416818, 79.50592120566142, 79.4123298730127, 79.314958296247, 79.24906817027028]"
full,10000,100,8,0.0763571262359619,"[31.60805481024467, 31.565931380348566, 31.40492202432305, 31.257064635734856, 31.099435053805998, 31.040748066479765, 30.96887690867047, 30.897010771484084]"
randomized,90000,300,12,1.0405168533325195,"[89.58928395371217, 89.36528216664452, 89.35219696746113, 89.07279706416918, 88.99230789020118, 88.96892439080392, 88.88330314503521, 88.77466399762605, 88.69522785795105, 88.62327984968965, 88.5181589096186, 88.469172892757]"
randomized,40000,900,2,0.7799859046936035,"[64.30679010424593, 64.09271888674743]"
full,20000,900,6,1.587787389755249,"[49.41244519155414, 49.277466831496604, 49.22241158905296, 49.18059573493123, 49.09208150285429, 49.061584440222326]"
randomized,80000,900,4,1.247396469116211,"[87.17776596974203, 86.95571798334028, 86.92642630318973, 86.83815353172845]"
full,50000,800,4,2.2794148921966557,"[72.62910061455663, 72.49396113740035, 72.374625883202, 72.35279117636298]"
full,90000,600,10,2.9275577068328857,"[93.4946742375939, 93.39501866372187, 93.31291493376092, 93.24168222166999, 93.23378782952832, 93.18102403267937, 93.14467951416837, 93.11821816914168, 93.09508757112059, 93.00349003139941]"
full,100000,1000,14,6.345752000808716,"[100.27464016637838, 100.22415425768723, 100.19148404462959, 100.10933975943227, 100.03264341082941, 99.99452886025414, 99.95868207445764, 99.93960529183379, 99.86425861580672, 99.82573593342386, 99.78306645357934, 99.73066599642135, 99.72184118334566, 99.64691890038225]"
full,100000,800,20,5.41655969619751,"[99.4481291352915, 99.30977637805394, 99.20768171391312, 99.16668219350917, 99.03882260717727, 99.0147308588976, 98.94679302442167, 98.89223887526235, 98.84935120808092, 98.83234668603703, 98.76960475108653, 98.73773337613098, 98.7166515192046, 98.67708247079803, 98.64268588665693, 98.58647617480703, 98.56393593910268, 98.52222215288026, 98.4867791645338, 98.45860416445906]"
randomized,20000,200,14,0.5699729919433594,"[44.14730000898017, 43.96723836259048, 43.84009600110771, 43.537918421201205, 43.39441921496856, 43.309454418412166, 43.2537832730258, 43.17663434909836, 43.023187916686155, 42.988862757030894, 42.86766187387579, 42.807713265976545, 42.76832693512393, 42.64167508709332]"
full,90000,500,20,2.4519948959350586,"[92.9761827948123, 92.88097946344188, 92.82493878579095, 92.75598240229178, 92.65041833655187, 92.6338110518368, 92.58713191633417, 92.53361461676964, 92.4753774623467, 92.40317095404477, 92.36248765059011, 92.33448021465786, 92.29087048345254, 92.25936180250005, 92.21392734237538, 92.19165775105115, 92.1381147936238, 92.07279444809215, 92.05604695643942, 92.03049487171421]"
full,30000,400,1,0.4981677532196045,[55.626267475943685]
randomized,10000,700,1,0.2424502372741699,[35.37457691597365]
full,80000,100,12,0.5321483612060547,"[84.43029548380676, 84.27317145050618, 84.13029223810982, 83.93897932759742, 83.92719427334164, 83.80290047642869, 83.7914764395777, 83.72150241828277, 83.6738168315692, 83.66275422202273, 83.60407328324918, 83.54654112291539]"
randomized,50000,200,2,0.3374567031860351,"[66.95779295611133, 66.63423683634332]"
full,20000,500,1,0.465616226196289,[47.175377664764895]
randomized,60000,100,20,0.9456300735473632,"[72.6970177797105, 72.57537686317104, 72.40315016142819, 72.37465094811161, 72.17334031045502, 72.08732796873002, 72.02100059749743, 71.87041775543887, 71.73900615402347, 71.69851029771327, 71.59566963497507, 71.4862408538145, 71.42918965245867, 71.32852340327204, 71.24987057395423, 71.18827105743159, 71.08106278083234, 71.0464437004086, 70.95194601946538, 70.782110792402]"
full,90000,300,6,2.600595712661743,"[91.54684774301492, 91.42064172776524, 91.32833082500697, 91.29878368024325, 91.20179286026897, 91.1328219317529]"
randomized,100000,500,18,1.584517478942871,"[95.21668803225984, 95.14483185167367, 95.01713110704722, 94.97374477484851, 94.72428818429849, 94.64617220860666, 94.62820011676413, 94.48386579041023, 94.3927226460321, 94.37502178831156, 94.31263661234732, 94.18222391261803, 94.17371885449992, 94.05032314500309, 93.96486915380028, 93.86853052198609, 93.74912313409881, 93.70141401125387]"
randomized,70000,500,20,1.6528825759887695,"[80.87351593959204, 80.51470033151485, 80.4187136837839, 80.40059743954474, 80.18876046294157, 80.12908568130482, 80.05429913386543, 79.99954150565236, 79.9467453888263, 79.78266840868339, 79.71197651897836, 79.6801723910502, 79.54048111578985, 79.52605094265232, 79.38243328684297, 79.34020249579198, 79.20476785878519, 79.17041658017145, 79.10180403400996, 79.0292931225158]"
full,60000,400,12,1.352191686630249,"[76.35562963752658, 76.26196387526467, 76.22275466346846, 76.10452153521351, 76.05116919589648, 76.03849966903904, 75.92611356328707, 75.90036711657878, 75.8768021905319, 75.79840546145873, 75.7498565777589, 75.67526444468389]"
randomized,50000,300,2,0.3172721862792969,"[67.71731199759287, 67.6013320942561]"
randomized,20000,100,10,0.3002121448516845,"[42.89770798058105, 42.86811639603698, 42.67455287463957, 42.58572464482152, 42.477876896743226, 42.410162810041925, 42.28432625060127, 42.19203732864059, 42.032168060302304, 41.87821003713337]"
randomized,30000,400,2,0.4041392803192138,"[54.09828001459142, 53.91244236648192]"
randomized,60000,600,10,1.0324411392211914,"[75.58178412270559, 75.44072893813511, 75.3271487170268, 75.27470577379667, 75.12261744431714, 74.96031924810679, 74.84177358251995, 74.77116353884772, 74.63155091990153, 74.5414581965633]"
randomized,70000,300,18,1.1459858417510986,"[79.52660007465019, 79.49454249391133, 79.26435714869677, 79.16544601929523, 79.12845873461023, 78.982983919509, 78.9259622170298, 78.74506812996876, 78.6945563922317, 78.64133462501681, 78.56174748569276, 78.52168889939246, 78.43547881348485, 78.3539716380083, 78.19039538007834, 78.1438633927796, 77.97912163670989, 77.96105313611459]"
full,20000,800,16,1.5122368335723877,"[48.856207616719054, 48.76101612579082, 48.70364546084887, 48.65026939750472, 48.606790821349826, 48.542183464803635, 48.48616507121339, 48.430788191540344, 48.36979486471195, 48.33135802691316, 48.29577083638131, 48.270171612294384, 48.229407593972425, 48.20454430627021, 48.1675833021474, 48.1551355976534]"
randomized,60000,500,20,1.2295024394989014,"[75.34548242185039, 74.9752933011194, 74.8370087537196, 74.82472940410759, 74.77178018003795, 74.74076038884698, 74.52542154875687, 74.48531750320174, 74.34212005200462, 74.33564572037959, 74.20457362847581, 74.15071604103963, 74.1102683371861, 73.99499056059992, 73.85231497140899, 73.7884970862106, 73.68079455452197, 73.62233193482083, 73.6085599100963, 73.53831169337676]"
full,100000,400,16,3.33100700378418,"[96.98848418348096, 96.92889908106923, 96.83211401491334, 96.76323600372451, 96.67195467590614, 96.66203246039368, 96.57376462945082, 96.5242595330589, 96.3951013970324, 96.38480821558295, 96.36805435753686, 96.30556601747195, 96.25120774688439, 96.22340219475386, 96.16224994207701, 96.12608065858929]"
full,70000,800,6,4.750070333480835,"[84.47464645743726, 84.37893302165618, 84.28538182035184, 84.1779385850365, 84.15794463173759, 84.1506865161997]"
full,90000,800,2,5.071257591247559,"[94.71831839368274, 94.60061724481376]"
randomized,80000,1000,10,1.5465288162231443,"[88.00574689387291, 87.94414953161883, 87.67815374957668, 87.6490820644771, 87.4572218799668, 87.3066694647226, 87.22555604379025, 87.11149123323047, 86.99896947560633, 86.94025503481969]"
randomized,50000,1000,10,1.2934010028839111,"[71.56833672459094, 71.3020100261776, 71.26720497891054, 71.14568660614724, 71.12876949061133, 70.8868054243684, 70.75873355546074, 70.59839583912701, 70.53957183281271, 70.46691007943103]"
randomized,60000,1000,4,1.0942037105560305,"[77.29119492415074, 77.03684166848419, 76.96007399778458, 76.77220247854395]"
randomized,90000,500,2,0.8357229232788086,"[90.23178945315526, 90.03795364210318]"
full,10000,700,4,0.4111976623535156,"[36.503347154950255, 36.277082134951215, 36.21144610285123, 36.16765044045854]"
full,70000,100,2,0.5723567008972168,"[79.13005140671476, 78.99342081412946]"
full,100000,900,14,5.383429288864136,"[99.95391433723177, 99.86841890347604, 99.70511436437965, 99.67205050026317, 99.59289226096872, 99.55926652353232, 99.49115226097827, 99.42962273844748, 99.4122035384632, 99.37796393409104, 99.3292333883369, 99.26418037795933, 99.21199970400774, 99.19373729575189]"
randomized,80000,500,20,1.621406078338623,"[85.94642475120013, 85.74358576388033, 85.6825539048129, 85.53391841286805, 85.49012602182741, 85.36225677503309, 85.23840611054194, 85.1130159035488, 85.10159223462301, 84.95434951013739, 84.87087046111802, 84.74745199519786, 84.6447560859485, 84.56206641861375, 84.48932600820234, 84.40124286703754, 84.34574297243795, 84.32951339458364, 84.23577051189385, 84.11629983769298]"
randomized,90000,200,16,0.7824661731719971,"[89.0276465596951, 88.84002479321269, 88.70054924671614, 88.67309484047011, 88.4543531151774, 88.37407886510532, 88.35763857086542, 88.20522390511593, 88.13335895868292, 88.06746998947119, 88.01477108406331, 87.86093490752674, 87.83506101574302, 87.75243091529732, 87.6086711105907, 87.45373072399822]"
randomized,50000,500,12,1.0411872863769531,"[69.17813692603995, 68.87205826798822, 68.74046308093055, 68.65170528288357, 68.5914277253204, 68.50028226787217, 68.41752322844658, 68.28680522421415, 68.18928905240794, 68.08054141402046, 67.96329543805965, 67.89758331971085]"
randomized,70000,100,16,0.6935577392578125,"[78.24841441498933, 78.08808291131713, 77.90220364991086, 77.81915354733711, 77.7252355462023, 77.57234918121281, 77.55220003937815, 77.43700733881455, 77.34437219496819, 77.31234040950923, 77.18760181379538, 77.15762177593173, 76.98093884776976, 76.88245685753104, 76.84406151379912, 76.67935606727062]"
full,40000,200,10,0.3096680641174316,"[61.63913400095617, 61.59573948213089, 61.552126702568536, 61.39884369326234, 61.35380780435182, 61.24555786027082, 61.211668275503264, 61.11565390358632, 61.11054560997028, 61.07205267323891]"
full,90000,600,1,3.044875144958496,[93.4946742375939]
full,50000,500,20,1.1671676635742188,"[70.89867469255186, 70.83387099462435, 70.71275971374706, 70.63321869194552, 70.53132352127562, 70.51917698636245, 70.45996652353602, 70.45078900479315, 70.41623642188696, 70.34146923586162, 70.2728041255548, 70.2540871056287, 70.2021571993096, 70.17565583685791, 70.09351200796542, 70.04447622872702, 69.99375736329468, 69.97976047251916, 69.96993043291472, 69.90552819963733]"
full,70000,500,20,1.8134112358093264,"[82.7580164029137, 82.63855645816747, 82.52851760633695, 82.45587191971683, 82.41320345727549, 82.36412473778182, 82.28512378167115, 82.2578274065591, 82.18712835227538, 82.14892249424541, 82.13254293628904, 82.1100000136681, 82.04234634595119, 81.96531548433461, 81.92521164513312, 81.89227489754809, 81.86203370074702, 81.82360020278459, 81.76994920184248, 81.73883576352539]"
full,100000,600,10,3.7486746311187744,"[98.27379489772197, 98.10751519057399, 98.0387177909835, 97.95870383516315, 97.86979854431135, 97.84148133984327, 97.81104910642644, 97.78236658145717, 97.74054697399058, 97.70942649366722]"
randomized,50000,700,14,1.0643422603607178,"[70.2598226035734, 70.1084097993732, 69.90903972530703, 69.78120026422296, 69.74304171466177, 69.5522490665269, 69.45420598995152, 69.38904365577689, 69.32191738224812, 69.16019077696726, 69.05246819429536, 69.00167859597148, 68.91252980476638, 68.87983521552167]"
randomized,40000,200,16,0.7304196357727051,"[60.77657918414595, 60.49385987413294, 60.28799665528548, 60.1606370797928, 60.12926313211013, 59.94127055095949, 59.849753463682745, 59.75581563363971, 59.61018177540416, 59.542291469625695, 59.424957643632375, 59.40772420548435, 59.27822929100115, 59.22292678064025, 59.20559340444598, 59.11459267243539]"
randomized,90000,1000,1,1.4499924182891846,[92.42927698578563]
randomized,10000,600,8,0.6369872093200684,"[35.09726740931928, 34.96601885592275, 34.73551062312401, 34.69916080688319, 34.61483385730338, 34.581881821727784, 34.40698645747446, 34.283531423588386]"
full,80000,800,1,4.614470720291138,[89.68361411511323]
full,40000,500,4,1.249455213546753,"[64.12083204725775, 63.998609595395564, 63.913439859509296, 63.88352565467289]"
randomized,40000,400,16,0.7390012741088867,"[62.10379495713856, 61.85582593571514, 61.783612192436074, 61.62639073510457, 61.543723331771844, 61.365574926575526, 61.27138118443048, 61.22572457625086, 61.07066967930639, 61.01687692838712, 60.88521580209903, 60.83762044077786, 60.777180613226896, 60.67435757795602, 60.6354644430476, 60.47240253727193]"
randomized,10000,900,4,0.6411199569702148,"[36.40106330914055, 36.16640165310119, 36.07261312343534, 36.06397081535119]"
randomized,20000,100,18,0.7059683799743652,"[43.152729387937605, 42.918564390924, 42.78411446619222, 42.76554930405345, 42.56238032205571, 42.53551680417116, 42.35880058796015, 42.26939177486851, 42.25206256471187, 42.1443303393363, 42.04605051062076, 41.96764848314607, 41.92925112156455, 41.806115546193496, 41.76057716561514, 41.641318893371675, 41.553503109917216, 41.39708559182395]"
full,90000,800,6,4.755180835723877,"[94.71831839368274, 94.60061724481376, 94.55415120528107, 94.46051612325546, 94.44018531131547, 94.3682239229751]"
full,10000,1000,6,0.7885770797729492,"[37.91621308808811, 37.82385761192416, 37.77539912454092, 37.707314773319496, 37.654015667961694, 37.595326048166605]"
full,50000,100,16,0.2706875801086426,"[67.18011402687739, 67.105374188695, 67.08694221731125, 66.95927756081987, 66.91658916409149, 66.82133756154678, 66.74447583335329, 66.65533393128854, 66.63267527453553, 66.57469186284388, 66.52312891061649, 66.38304970927564, 66.37464546053346, 66.30985296415578, 66.24297563374473, 66.18434809721514]"
full,90000,100,16,0.6257553100585938,"[89.34911178865184, 89.27876076324532, 89.02741319912047, 88.99358507141588, 88.89688289530066, 88.84772619459272, 88.80514823523485, 88.7522749947685, 88.64804276571111, 88.62553126976476, 88.57028624062777, 88.49364652893496, 88.4671753396458, 88.37396333779205, 88.32610623800777, 88.2694300287642]"
full,80000,500,14,2.144726037979126,"[87.94894933208519, 87.92731276461018, 87.84113616269194, 87.76365307586909, 87.7177787511429, 87.65081735806105, 87.56846816345248, 87.55455340482352, 87.4707141727199, 87.4502423549112, 87.4327252124931, 87.41617875428582, 87.34283108140885, 87.30647671050816]"
full,10000,600,14,0.3079926967620849,"[35.81952859828602, 35.71394555450919, 35.66022708289732, 35.59834113494408, 35.49981105804109, 35.491303927218006, 35.444637249210615, 35.35562092464918, 35.29170144023113, 35.26747439074473, 35.21761838532663, 35.17808375510753, 35.154721669335004, 35.113363039074414]"
randomized,100000,100,18,0.8268551826477051,"[93.04514127850608, 92.9441572616017, 92.78997647014204, 92.69494480104945, 92.5806210560319, 92.45393631191413, 92.38909028201405, 92.33440957586538, 92.25936985514153, 92.22105197388379, 92.11971421357974, 92.02913556972959, 91.78173429155281, 91.72884042022056, 91.69218793841956, 91.57118878746094, 91.50740947286232, 91.40366817706516]"
full,100000,100,14,0.7305757999420166,"[94.05853937483096, 93.9165529644077, 93.77228054992355, 93.7169332612309, 93.62234730072016, 93.54573441663388, 93.47784027043004, 93.3730191355082, 93.33796402154222, 93.2855817813184, 93.23505205632343, 93.14683875334245, 93.12763176008683, 93.0928184723103]"
full,30000,400,6,0.6294174194335938,"[55.626267475943685, 55.57537270864572, 55.5575453995463, 55.38103452443569, 55.28850077733187, 55.275749576698274]"
full,90000,400,20,1.8683485984802248,"[92.29584318005472, 92.24292635001032, 92.15058757686441, 92.00759677078273, 91.95862678301089, 91.89572665736199, 91.8702830749709, 91.78861048787556, 91.74048575269936, 91.6872137398557, 91.63337644641678, 91.57424538069681, 91.5524972006223, 91.52686712998778, 91.4848001034763, 91.46169776291293, 91.3961926535746, 91.36993409791648, 91.34623663573232, 91.31359076803193]"
randomized,50000,600,20,1.0307037830352783,"[69.91312279454307, 69.68162137508116, 69.50591093748795, 69.38807173967825, 69.2914474366958, 69.23496315062215, 69.1366503721177, 69.0315711693744, 68.96903934657615, 68.9083285063041, 68.8212246010293, 68.68542667343758, 68.64779387187403, 68.57843630606803, 68.50593450852176, 68.42380831201173, 68.31112851828756, 68.25886773204154, 68.2212943140948, 68.20654785271536]"
full,20000,100,6,0.0718553066253662,"[43.70473805661697, 43.43081226785509, 43.41625776092312, 43.26741135671788, 43.195685387919085, 43.15877370436533]"
randomized,80000,600,16,1.0814290046691897,"[86.7504216821679, 86.20027919550066, 86.15593951822905, 86.02333528079286, 85.89660464545831, 85.78251113462358, 85.67781420159766, 85.60806496173, 85.56717099445008, 85.45792594778263, 85.42712459610136, 85.26816089411578, 85.21143617348666, 85.11966872913631, 85.03456501325012, 84.82145093267276]"
full,80000,100,2,0.5259785652160645,"[84.43029548380676, 84.27317145050618]"
